cod_dep,depto,codigo,codigo_canonico,municipio,region_id,region_nombre,estado_dominio,proporcion_region_id,regla_id,tipo_decision,criterio_operativo,decision_manual_codificada,origen_decision,estado_evidencia,revision_ecologica,fuente_universo,fuente_intervalo,version_metodo
10,Suchitepéquez,1015,1015,Santa Bárbara,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
10,Suchitepéquez,1016,1016,San Juan Bautista,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
10,Suchitepéquez,1017,1017,Santo Tomas La Unión,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
10,Suchitepéquez,1018,1018,Zunilito,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
10,Suchitepéquez,1019,1019,Pueblo Nuevo,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
10,Suchitepéquez,1020,1020,Río Bravo,REG-TB-HUM,"Tierras bajas húmedas del Caribe, Izabal y Pacífico",elegible_recuperacion_20_anios,REG-TB-HUM,R-TB-HUM-01,lista_explicita,"Caribe, costa y bocacosta húmeda del Pacífico y Costa Cuca",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
10,Suchitepéquez,1021,1021,La Máquina,REG-TB-HUM,"Tierras bajas húmedas del Caribe, Izabal y Pacífico",elegible_recuperacion_20_anios,REG-TB-HUM,R-TB-HUM-01,lista_explicita,"Caribe, costa y bocacosta húmeda del Pacífico y Costa Cuca",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
11,Retalhuleu,1101,1101,Retalhuleu,REG-TB-HUM,"Tierras bajas húmedas del Caribe, Izabal y Pacífico",elegible_recuperacion_20_anios,REG-TB-HUM,R-TB-HUM-01,lista_explicita,"Caribe, costa y bocacosta húmeda del Pacífico y Costa Cuca",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
11,Retalhuleu,1102,1102,San Sebastián,REG-TB-HUM,"Tierras bajas húmedas del Caribe, Izabal y Pacífico",elegible_recuperacion_20_anios,REG-TB-HUM,R-TB-HUM-01,lista_explicita,"Caribe, costa y bocacosta húmeda del Pacífico y Costa Cuca",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
11,Retalhuleu,1103,1103,Santa Cruz Muluá,REG-TB-HUM,"Tierras bajas húmedas del Caribe, Izabal y Pacífico",elegible_recuperacion_20_anios,REG-TB-HUM,R-TB-HUM-01,lista_explicita,"Caribe, costa y bocacosta húmeda del Pacífico y Costa Cuca",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
11,Retalhuleu,1104,1104,San Martín Zapotitlán,REG-TB-HUM,"Tierras bajas húmedas del Caribe, Izabal y Pacífico",elegible_recuperacion_20_anios,REG-TB-HUM,R-TB-HUM-01,lista_explicita,"Caribe, costa y bocacosta húmeda del Pacífico y Costa Cuca",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
11,Retalhuleu,1105,1105,San Felipe Retalhuleu,REG-TB-HUM,"Tierras bajas húmedas del Caribe, Izabal y Pacífico",elegible_recuperacion_20_anios,REG-TB-HUM,R-TB-HUM-01,lista_explicita,"Caribe, costa y bocacosta húmeda del Pacífico y Costa Cuca",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
11,Retalhuleu,1106,1106,San Andrés Villa Seca,REG-TB-HUM,"Tierras bajas húmedas del Caribe, Izabal y Pacífico",elegible_recuperacion_20_anios,REG-TB-HUM,R-TB-HUM-01,lista_explicita,"Caribe, costa y bocacosta húmeda del Pacífico y Costa Cuca",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
11,Retalhuleu,1107,1107,Champerico,REG-TB-HUM,"Tierras bajas húmedas del Caribe, Izabal y Pacífico",elegible_recuperacion_20_anios,REG-TB-HUM,R-TB-HUM-01,lista_explicita,"Caribe, costa y bocacosta húmeda del Pacífico y Costa Cuca",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
11,Retalhuleu,1108,1108,Nuevo San Carlos,REG-TB-HUM,"Tierras bajas húmedas del Caribe, Izabal y Pacífico",elegible_recuperacion_20_anios,REG-TB-HUM,R-TB-HUM-01,lista_explicita,"Caribe, costa y bocacosta húmeda del Pacífico y Costa Cuca",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
11,Retalhuleu,1109,1109,El Asintal,REG-TB-HUM,"Tierras bajas húmedas del Caribe, Izabal y Pacífico",elegible_recuperacion_20_anios,REG-TB-HUM,R-TB-HUM-01,lista_explicita,"Caribe, costa y bocacosta húmeda del Pacífico y Costa Cuca",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
12,San Marcos,1201,1201,San Marcos,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
12,San Marcos,1202,1202,San Pedro Sacatepéquez,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
12,San Marcos,1203,1203,San Antonio Sacatepéquez,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
12,San Marcos,1204,1204,Comitancillo,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
12,San Marcos,1205,1205,San Miguel Ixtahuacán,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
12,San Marcos,1206,1206,Concepción Tutuapa,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
12,San Marcos,1207,1207,Tacaná,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
12,San Marcos,1208,1208,Sibinal,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
12,San Marcos,1209,1209,Tajumulco,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
12,San Marcos,1210,1210,Tejutla,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
12,San Marcos,1211,1211,San Rafael Pie de la Cuesta,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
12,San Marcos,1212,1212,Nuevo Progreso,REG-TB-HUM,"Tierras bajas húmedas del Caribe, Izabal y Pacífico",elegible_recuperacion_20_anios,REG-TB-HUM,R-TB-HUM-01,lista_explicita,"Caribe, costa y bocacosta húmeda del Pacífico y Costa Cuca",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
12,San Marcos,1213,1213,El Tumbador,REG-TB-HUM,"Tierras bajas húmedas del Caribe, Izabal y Pacífico",elegible_recuperacion_20_anios,REG-TB-HUM,R-TB-HUM-01,lista_explicita,"Caribe, costa y bocacosta húmeda del Pacífico y Costa Cuca",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
12,San Marcos,1214,1214,El Rodeo,REG-TB-HUM,"Tierras bajas húmedas del Caribe, Izabal y Pacífico",elegible_recuperacion_20_anios,REG-TB-HUM,R-TB-HUM-01,lista_explicita,"Caribe, costa y bocacosta húmeda del Pacífico y Costa Cuca",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
12,San Marcos,1215,1215,Malacatán,REG-TB-HUM,"Tierras bajas húmedas del Caribe, Izabal y Pacífico",elegible_recuperacion_20_anios,REG-TB-HUM,R-TB-HUM-01,lista_explicita,"Caribe, costa y bocacosta húmeda del Pacífico y Costa Cuca",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
12,San Marcos,1216,1216,Catarina,REG-TB-HUM,"Tierras bajas húmedas del Caribe, Izabal y Pacífico",elegible_recuperacion_20_anios,REG-TB-HUM,R-TB-HUM-01,lista_explicita,"Caribe, costa y bocacosta húmeda del Pacífico y Costa Cuca",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
12,San Marcos,1217,1217,Ayutla,REG-TB-HUM,"Tierras bajas húmedas del Caribe, Izabal y Pacífico",elegible_recuperacion_20_anios,REG-TB-HUM,R-TB-HUM-01,lista_explicita,"Caribe, costa y bocacosta húmeda del Pacífico y Costa Cuca",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
12,San Marcos,1218,1218,Ocós,REG-TB-HUM,"Tierras bajas húmedas del Caribe, Izabal y Pacífico",elegible_recuperacion_20_anios,REG-TB-HUM,R-TB-HUM-01,lista_explicita,"Caribe, costa y bocacosta húmeda del Pacífico y Costa Cuca",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
12,San Marcos,1219,1219,San Pablo,REG-TB-HUM,"Tierras bajas húmedas del Caribe, Izabal y Pacífico",elegible_recuperacion_20_anios,REG-TB-HUM,R-TB-HUM-01,lista_explicita,"Caribe, costa y bocacosta húmeda del Pacífico y Costa Cuca",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
12,San Marcos,1220,1220,El Quetzal,REG-TB-HUM,"Tierras bajas húmedas del Caribe, Izabal y Pacífico",elegible_recuperacion_20_anios,REG-TB-HUM,R-TB-HUM-01,lista_explicita,"Caribe, costa y bocacosta húmeda del Pacífico y Costa Cuca",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
12,San Marcos,1221,1221,La Reforma,REG-TB-HUM,"Tierras bajas húmedas del Caribe, Izabal y Pacífico",elegible_recuperacion_20_anios,REG-TB-HUM,R-TB-HUM-01,lista_explicita,"Caribe, costa y bocacosta húmeda del Pacífico y Costa Cuca",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
12,San Marcos,1222,1222,Pajapita,REG-TB-HUM,"Tierras bajas húmedas del Caribe, Izabal y Pacífico",elegible_recuperacion_20_anios,REG-TB-HUM,R-TB-HUM-01,lista_explicita,"Caribe, costa y bocacosta húmeda del Pacífico y Costa Cuca",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
12,San Marcos,1223,1223,Ixchiguán,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
12,San Marcos,1224,1224,San José Ojetenam,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
12,San Marcos,1225,1225,San Cristóbal Cucho,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
12,San Marcos,1226,1226,Sipacapa,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
12,San Marcos,1227,1227,Esquipulas Palo Gordo,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
12,San Marcos,1228,1228,Río Blanco,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
12,San Marcos,1229,1229,San Lorenzo,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
12,San Marcos,1230,1230,La Blanca,REG-TB-HUM,"Tierras bajas húmedas del Caribe, Izabal y Pacífico",elegible_recuperacion_20_anios,REG-TB-HUM,R-TB-HUM-01,lista_explicita,"Caribe, costa y bocacosta húmeda del Pacífico y Costa Cuca",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
13,Huehuetenango,1301,1301,Huehuetenango,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
13,Huehuetenango,1302,1302,Chiantla,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
13,Huehuetenango,1303,1303,Malacatancito,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
13,Huehuetenango,1304,1304,Cuilco,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
13,Huehuetenango,1305,1305,Nentón,REG-PET-FTN,Sur de Petén y tierras bajas de la FTN,elegible_recuperacion_20_anios,REG-PET-FTN,R-PET-FTN-01,lista_explicita,Sur de Petén y vertiente norte agrupados como región analítica FTN ampliada,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
13,Huehuetenango,1306,1306,San Pedro Nécta,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
13,Huehuetenango,1307,1307,Jacaltenango,REG-PET-FTN,Sur de Petén y tierras bajas de la FTN,elegible_recuperacion_20_anios,REG-PET-FTN,R-PET-FTN-01,lista_explicita,Sur de Petén y vertiente norte agrupados como región analítica FTN ampliada,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
13,Huehuetenango,1308,1308,San Pedro Soloma,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
13,Huehuetenango,1309,1309,San Idelfonso Ixtahuacán,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
13,Huehuetenango,1310,1310,Santa Bárbara,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
13,Huehuetenango,1311,1311,La Libertad,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
13,Huehuetenango,1312,1312,La Democracia,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
13,Huehuetenango,1313,1313,San Miguel Acatán,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
13,Huehuetenango,1314,1314,San Rafael La Independencia,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
13,Huehuetenango,1315,1315,Todos Santos Cuchumatán,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
13,Huehuetenango,1316,1316,San Juan Atitán,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
13,Huehuetenango,1317,1317,Santa Eulalia,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
13,Huehuetenango,1318,1318,San Mateo Ixtatán,REG-PET-FTN,Sur de Petén y tierras bajas de la FTN,elegible_recuperacion_20_anios,REG-PET-FTN,R-PET-FTN-01,lista_explicita,Sur de Petén y vertiente norte agrupados como región analítica FTN ampliada,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
13,Huehuetenango,1319,1319,Colotenango,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
13,Huehuetenango,1320,1320,San Sebastián Huehuetenango,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
13,Huehuetenango,1321,1321,Tectitán,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
13,Huehuetenango,1322,1322,Concepción Huista,REG-PET-FTN,Sur de Petén y tierras bajas de la FTN,elegible_recuperacion_20_anios,REG-PET-FTN,R-PET-FTN-01,lista_explicita,Sur de Petén y vertiente norte agrupados como región analítica FTN ampliada,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
13,Huehuetenango,1323,1323,San Juan Ixcoy,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
13,Huehuetenango,1324,1324,San Antonio Huista,REG-PET-FTN,Sur de Petén y tierras bajas de la FTN,elegible_recuperacion_20_anios,REG-PET-FTN,R-PET-FTN-01,lista_explicita,Sur de Petén y vertiente norte agrupados como región analítica FTN ampliada,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
13,Huehuetenango,1325,1325,San Sebastián Coatán,REG-PET-FTN,Sur de Petén y tierras bajas de la FTN,elegible_recuperacion_20_anios,REG-PET-FTN,R-PET-FTN-01,lista_explicita,Sur de Petén y vertiente norte agrupados como región analítica FTN ampliada,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
13,Huehuetenango,1326,1326,Barillas,REG-PET-FTN,Sur de Petén y tierras bajas de la FTN,elegible_recuperacion_20_anios,REG-PET-FTN,R-PET-FTN-01,lista_explicita,Sur de Petén y vertiente norte agrupados como región analítica FTN ampliada,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
13,Huehuetenango,1327,1327,Aguacatán,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
13,Huehuetenango,1328,1328,San Rafael Pétzal,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
